id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1657214,"Amazing 2000sqft Downtown loft, 3 patios + Parking",8784861,Dianna,,Downtown,49.28043,-123.11013,Entire home/apt,250,90,4,2019-12-11,0.05,1,365
1660055,"Lakeside 3 bdrm house, 6 mo rental",8796977,Diane,,Kensington-Cedar Cottage,49.25892,-123.06569,Entire home/apt,91,180,0,,,1,365
1678734,"Bright, Modern Space on Beautiful Park",1896075,Jen & Jean,,Kensington-Cedar Cottage,49.2531,-123.06486,Entire home/apt,125,3,61,2020-02-29,0.80,1,135
1684313,Cozy Modern Garden Suite,8905965,Andrea,,Hastings-Sunrise,49.28628,-123.04446,Entire home/apt,130,2,112,2019-06-22,1.41,1,226
1703616,Beautiful Kitsilano Apartment..,8993938,James And Jewel,,Kitsilano,49.26548,-123.14579,Entire home/apt,100,30,0,,,1,323
1714639,Your Home Away from Home 1 BR Suite,9042495,Vivian,,Oakridge,49.22746,-123.11047,Entire home/apt,79,1,253,2019-11-30,3.46,1,306
1717967,2 Bedroom Garden Flat - Main Street,9057463,Mary,,Riley Park,49.24822,-123.09823,Entire home/apt,120,2,253,2020-03-15,3.22,1,208
1718688,Funky 1BD apt in trendy Kitsilano!,9061880,Jessica,,Kitsilano,49.26642,-123.16156,Entire home/apt,100,2,48,2020-05-01,1.45,1,200
1722641,Newly renovated studio w/HUGE patio,9081002,Tory & Danni,,Downtown,49.27717,-123.12752,Entire home/apt,98,90,160,2018-12-18,3.14,1,255
1736349,Master bedroom + private bathroom + secure parking,6120439,Kerry,,Kensington-Cedar Cottage,49.25199,-123.07803,Private room,103,4,101,2019-09-01,1.74,2,0
1759915,Clean & Cozy private room in Heart of Downtown,1721044,Carolyn & L,,Downtown,49.27811,-123.11052,Private room,65,1,365,2020-03-18,5.83,1,289
1768817,SoMa Suite - Main Street Cool,9041076,Lynn,,Riley Park,49.2442,-123.10476,Entire home/apt,149,30,66,2020-04-16,0.87,2,0
1773753,Modern Apartment in Mount Pleasant,1427066,Richard,,Mount Pleasant,49.26502,-123.10012,Entire home/apt,149,3,51,2019-09-15,0.64,1,5
1820919,Film Industry loves this house! 5 min to VGH,7281178,Jodi,,Mount Pleasant,49.26014,-123.11314,Entire home/apt,239,2,28,2020-04-11,0.39,2,289
1830733,Cozy Retreat - Strathcona,9575419,Elana & Claudio,,Downtown Eastside,49.27788,-123.08588,Entire home/apt,116,2,239,2020-01-24,3.03,3,0
1850984,Main Street loft w/ rooftop patio and view!,1007186,Bryn,,Mount Pleasant,49.26595,-123.09609,Entire home/apt,250,7,19,2020-01-01,0.25,1,0
1869071,156 One Bedroom in Downtown at The Electra,600607,Bruce,,Downtown,49.28094,-123.12507,Entire home/apt,85,30,3,2018-10-31,0.05,47,89
1898584,Tinseltown Apartment,9862171,John,,Downtown Eastside,49.28059,-123.10506,Entire home/apt,66,30,29,2017-09-29,0.37,1,270
1909319,Kitsilano Home near the bay,9907792,Jordi,,Kitsilano,49.26708,-123.17192,Entire home/apt,149,30,5,2018-06-30,0.08,1,167
1932171,Commercial Drive Garden Suite,5026894,Lois,,Grandview-Woodland,49.26806,-123.06773,Entire home/apt,97,31,11,2018-08-28,0.23,1,0
1936740,Luxury affordable monthly stay in 1 BR,5510458,Alison,,Shaughnessy,49.25651,-123.1457,Entire home/apt,70,30,0,,,1,287
1937134,Garden - Character House,10022488,Cate,,Mount Pleasant,49.2626,-123.08415,Entire home/apt,55,30,80,2019-10-15,1.02,1,285
1937255,Garden Suite off Commercial Drive!,9288157,Tamar,,Grandview-Woodland,49.27764,-123.06642,Entire home/apt,125,2,205,2020-02-18,2.64,2,50
1950844,Stylish and Modern 2Bed West End Suite!,1469405,Phil,,West End,49.28888,-123.13705,Entire home/apt,350,2,50,2020-03-27,3.73,1,113
1954173,Sublet on Cherry-Blossom Street,1257898,Suez,,Grandview-Woodland,49.27057,-123.06234,Entire home/apt,86,30,5,2017-06-06,0.07,1,212
1961440,Yaletown 1 Br Condo Monthly Only,878531,Samy,,Downtown,49.2742,-123.12707,Entire home/apt,141,30,1,2019-01-31,0.06,1,365
1962072,Lovely townhouse near VGH and public transit,3580181,Adele,,Mount Pleasant,49.25904,-123.10843,Entire home/apt,200,3,1,2015-12-26,0.02,1,0
1962443,1 Bedroom in Kits Point beach house,9553611,Colleen,,Kitsilano,49.27773,-123.14733,Private room,49,3,128,2020-04-26,2.12,1,85
1970354,Family friendly & centrally located,10174262,Tiffany & Michael,,Kerrisdale,49.22645,-123.14123,Entire home/apt,132,2,103,2020-03-12,1.38,1,312
1995592,"Charming ""Kitsilano Family Place""",10285482,Allan And Ellen,,Kitsilano,49.26278,-123.16448,Private room,110,2,244,2020-04-01,3.11,1,286
2003571,Beautiful 2-Level midtown Cambie Village Penthouse,10316411,Luke (Sulaiman),,South Cambie,49.2565,-123.11869,Entire home/apt,176,30,7,2020-03-08,0.11,1,111
2003897,GREAT SUITE w GARDEN PATIO!  CENTRALLY LOCATED!!,10317553,Rita,,Fairview,49.26263,-123.11627,Entire home/apt,120,120,3,2014-02-03,0.04,1,317
2008047,Amazing View from a Modern Loft,7745079,Chad,,Strathcona,49.28512,-123.09759,Entire home/apt,160,30,53,2018-08-19,0.74,1,362
2011559,Sunny family-friendly house in Kits,9372276,Rica,,Kitsilano,49.25974,-123.15907,Entire home/apt,494,5,26,2020-01-02,0.55,1,41
2017305,Experience Vancouver on the Drive!,10374538,David,,Grandview-Woodland,49.26346,-123.06787,Entire home/apt,120,30,49,2018-09-10,0.66,3,3
2033952,Beautiful Kitsilano,557301,Tyler,,Kitsilano,49.26726,-123.15398,Entire home/apt,70,3,1,2020-01-03,0.23,1,0
2041582,"Kitsilano Point, VERY CLEAN, welcoming and bright",1728615,Francois,,Kitsilano,49.2753,-123.14721,Entire home/apt,349,9,235,2020-04-04,3.23,1,73
2042431,Yaletown 1BD Condo @ Homer & Robson,9582918,Sandy,,Downtown,49.27816,-123.11829,Entire home/apt,135,30,122,2020-05-06,1.59,1,293
2046259,2 bdrm in COMPLETLY RENOVATED HOME BY CANADA LINE,5233549,Joyce,,Riley Park,49.23549,-123.10974,Entire home/apt,218,1,7,2018-07-24,0.15,4,0
2056676,Cozy Modern apartment in Yaletown,7338933,Sadiq,,Downtown,49.27376,-123.11639,Entire home/apt,117,30,89,2020-02-14,1.15,3,364
2076269,Cozy Room On Hip East Side,6329283,Ruby,,Kensington-Cedar Cottage,49.25612,-123.08068,Private room,32,30,19,2020-04-15,0.26,4,116
2092610,A spacious modern apartment,1172047,Trevor,,Mount Pleasant,49.26664,-123.09555,Entire home/apt,129,30,27,2019-11-13,0.36,2,215
2109035,small room with single bed by beach,10571680,Paolo,,Kitsilano,49.26732,-123.1613,Private room,59,31,6,2019-11-23,0.08,2,227
2163742,Garden Patio condo near Downtown transit central,5656886,B,,Grandview-Woodland,49.26316,-123.07424,Private room,49,2,106,2020-03-29,1.42,1,265
2168943,South Granville 2 bedroom townhome,11065739,Catherine,,Fairview,49.25993,-123.14404,Entire home/apt,175,7,14,2018-03-19,0.19,1,0
2183209,Kitsilano PENTHOUSE,11132986,Daniel,,Kitsilano,49.26635,-123.15759,Entire home/apt,210,5,104,2020-04-20,1.42,1,309
2188113,5 star Luxury ShangriLa hotel condo,477297,Hanna & Michael,,West End,49.28503,-123.12318,Entire home/apt,200,29,36,2019-11-30,0.48,1,365
2188457,"Close to everything - modern, comfy, clean, views",11156615,Tyler,,Downtown,49.27989,-123.10923,Private room,79,2,113,2020-03-21,1.62,1,365
2198419,Gorgeous home in Yaletown,11214436,Kate,,Downtown,49.27731,-123.12268,Entire home/apt,115,180,142,2016-09-01,1.90,1,359
2216062,Bright Kitsilano Garden Apartment,11304608,Julie,,Kitsilano,49.27043,-123.18425,Entire home/apt,84,28,46,2020-03-21,0.64,1,129
2237295,Bed in Yaletown tops all neighborhoods,11423475,Gule,,Downtown,49.27966,-123.12196,Shared room,75,31,62,2018-09-19,1.70,4,365
2273714,Charming Apartment just off Commercial Drive,1710238,Donne,,Grandview-Woodland,49.27224,-123.06931,Entire home/apt,200,2,40,2019-09-23,0.54,1,0
2278806,NEWLY RENOVATED PRIVATE ROOM AT QUIET AREA,11636964,Raymond,,Victoria-Fraserview,49.2255,-123.05524,Private room,49,30,17,2020-03-01,0.23,1,42
2282114,The Perfect Place For Your Next Family Vacation,19916,Cathy + Tom,,Dunbar Southlands,49.23933,-123.18119,Entire home/apt,449,10,18,2020-02-02,0.28,2,176
2285007,"2br Gastown Condo w/ Hot Tub, Sauna & Free Parking",845865,Mike,,Downtown,49.27884,-123.10686,Entire home/apt,375,3,78,2020-04-10,1.03,1,71
2299515,Yaletown Fully Furnished 17th Floor Condo,5268156,Allan,,Downtown,49.27917,-123.12402,Entire home/apt,70,30,93,2018-11-22,1.24,3,79
2326272,Cozy garden sweet,11883405,Miss,,Dunbar Southlands,49.24281,-123.18437,Entire home/apt,145,30,1,2015-11-18,0.02,2,358
2346069,Downtown Vancouver Penthouse,812661,Andrew,,Downtown,49.27544,-123.11481,Entire home/apt,135,30,8,2017-06-30,0.11,1,365
2361393,New Cozy Suite near Grays Park,366483,Michelle,,Kensington-Cedar Cottage,49.24087,-123.08623,Entire home/apt,113,35,123,2020-04-01,1.73,1,365
2365994,Gem Modern Apartment in Yaletown,12014048,Hayfa,,Downtown,49.28267,-123.12316,Entire home/apt,95,30,96,2019-10-26,1.27,1,1
2390105,Cool Space in the Heart of Yaletown,6835788,Dawn,,Downtown,49.27525,-123.11698,Entire home/apt,93,180,9,2018-03-01,0.12,2,365
2400461,Lakeside Modern Architectural Home,2655554,Kristen,,Kensington-Cedar Cottage,49.25958,-123.06555,Entire home/apt,276,30,12,2018-10-20,0.19,2,365
2446828,Big Orange House,9080044,Geoff,,Mount Pleasant,49.25866,-123.09149,Entire home/apt,149,2,243,2020-03-21,3.45,1,324
2454353,Vancouver Quality Coach House,10997524,Mark & Fran,,Kensington-Cedar Cottage,49.23777,-123.08696,Entire home/apt,125,30,180,2018-10-28,2.41,1,0
2460888,The Perfect Cozy 1 BD Getaway,271746,Ovey,,Downtown,49.27766,-123.10856,Entire home/apt,245,4,6,2018-10-04,0.09,2,63
2466134,Luxury Downtown Apartment,8136828,Ali,,Downtown,49.28112,-123.11665,Entire home/apt,242,30,6,2019-07-03,0.08,1,70
2468591,Monthly- Marinaside Ocean View Apartment -Yaletown,8999638,Sweet Home,,Downtown,49.27426,-123.11788,Entire home/apt,286,30,9,2019-07-01,0.15,1,358
2496467,Private Room & Bath in Beautiful Kitsilano Home,9977019,Karin,,Arbutus Ridge,49.25645,-123.15927,Private room,75,14,145,2019-12-01,1.98,2,316
2502137,New Edwardian home,7110433,Suzanna,,Mount Pleasant,49.2584,-123.08486,Entire home/apt,75,30,47,2020-01-04,0.65,1,364
2532975,Beautiful spacious Garden suite  w/patio,988889,Mireille,,Hastings-Sunrise,49.28498,-123.05299,Entire home/apt,99,31,46,2020-02-17,0.63,2,319
2570965,"Total Privacy & Separate Entry in a Clean, Curated Space",19916,Cathy + Tom,,Dunbar Southlands,49.239,-123.18096,Entire home/apt,75,2,367,2020-03-19,5.00,2,44
2576878,"Bright 1 bed suite, great location",4217281,Jennifer,,Fairview,49.25727,-123.12362,Entire home/apt,66,30,4,2015-07-05,0.06,3,164
2592307,Ann's Place,13270979,Ann,,South Cambie,49.25027,-123.11721,Entire home/apt,113,2,516,2020-03-08,7.04,1,0
2592516,3BR Family Home in Commercial Drive (Phone number hidden by Airbnb),11560243,Chris,,Grandview-Woodland,49.26899,-123.06689,Entire home/apt,294,7,11,2018-08-18,0.15,1,48
2632171,Yvette's place 3,13480596,Yvette,,Hastings-Sunrise,49.28826,-123.04095,Private room,49,1,60,2020-02-16,0.80,3,365
2637519,Heritage Splendor Commercial Drive,13505875,Jordan,,Grandview-Woodland,49.2718,-123.06826,Entire home/apt,349,3,14,2019-11-30,0.19,2,244
2644110,Modern 2 Level Loft in East Van,9060366,Marc,,Grandview-Woodland,49.28402,-123.0657,Entire home/apt,110,6,22,2018-10-27,0.30,1,0
2653578,LOCATION!!! RENOVATED!!! SLEEPS 2-4!!,13584295,Breanna,,Downtown,49.27847,-123.12307,Entire home/apt,169,1,166,2020-03-16,5.55,1,198
2658803,"266  -2 bedroom /sleeps 4 ""The Electra"" Downtown",600607,Bruce,,Downtown,49.28089,-123.12511,Entire home/apt,109,30,16,2019-11-04,0.22,47,36
2669445,Laneway Home with a view,13664708,De,,West Point Grey,49.27102,-123.20978,Entire home/apt,79,30,8,2020-02-05,0.11,1,350
2675179,Stroll to Granville Island from a Modern Kitsilano House,11742636,Adrianne,,Kitsilano,49.27331,-123.15198,Entire home/apt,400,5,87,2020-04-23,1.20,1,357
2709965,"Lakeside Manor, Room with a View!",13868691,Kat,,Kensington-Cedar Cottage,49.25722,-123.06636,Private room,75,1,102,2020-04-06,1.47,4,320
2714618,Gastown/Chinatown/DowntownVancouver,13891699,Karen,,Downtown,49.28054,-123.1086,Entire home/apt,299,2,268,2020-03-13,3.65,1,333
2722632,Upscale Garden Suite Close to UBC,13932306,Robyn,,Dunbar Southlands,49.23186,-123.1888,Entire home/apt,120,7,28,2018-08-31,0.38,1,256
2728122,"1 bedroom modern furnishing, cozy, & the view!",162896,Vanessa,,Kitsilano,49.27011,-123.1503,Entire home/apt,99,3,211,2020-04-04,2.89,2,68
2730555,Explore Vancouver in a Beautiful Trendy Townhouse,7677061,Luca,,Mount Pleasant,49.26536,-123.09943,Entire home/apt,250,3,58,2020-03-07,1.81,1,84
2731203,"Cozy & quiet, eclectic & quaint.",13977920,Rich,,West End,49.28392,-123.13297,Entire home/apt,269,30,69,2019-12-16,0.96,2,180
2807379,Downtown Living Room (Female Only),14359761,Aline,,Downtown,49.27575,-123.1278,Shared room,55,90,34,2019-08-05,0.52,2,178
2808874,Large Dunbar room steps to bus,5514406,Henry,,Dunbar Southlands,49.23845,-123.18412,Private room,69,3,3,2017-08-28,0.04,2,365
2809322,Perfect Yaletown condo,6204357,Tatiana,,Downtown,49.2763,-123.12175,Entire home/apt,183,30,19,2020-01-20,0.26,1,364
2811792,"Spacious Private Room,King Size Bed",14384208,Kat,,Fairview,49.26458,-123.12327,Private room,85,2,299,2020-03-15,4.18,1,0
2812038,Vancouver 2 bd trendy Main street,5213892,Sophia,,Mount Pleasant,49.25659,-123.09855,Entire home/apt,169,1,136,2020-04-12,1.85,1,156
2831468,Modern 1BR Suite In a Fantastic Location,14485004,Shlomi,,South Cambie,49.25219,-123.11736,Entire home/apt,96,4,50,2020-04-30,0.68,1,327
2836478,"Water Views Downtown, Vancouver, BC",5517192,Fahrah,,Downtown,49.27417,-123.12328,Entire home/apt,132,90,3,2014-07-30,0.04,1,1
2847310,Unique Loft in the Heart of Gastown,6576530,Jozi,,Downtown Eastside,49.28247,-123.10342,Entire home/apt,225,2,289,2020-03-14,3.94,1,314
2876573,Breathtaking Mountain & Water Views,52926,Shohreh,,Downtown,49.28941,-123.12793,Entire home/apt,169,30,0,,,1,74
2889958,"Private, Modern, 1 bed, 1 bath, and kitchen",4284915,Albrecht & Jackie,,West Point Grey,49.25893,-123.19798,Entire home/apt,130,3,158,2020-03-25,2.15,1,353
2903990,Bright & Cozy Main Street Bungalow,6571978,Satara,,Sunset,49.22742,-123.09817,Entire home/apt,225,3,41,2019-09-03,0.58,1,36
2917168,The Stained Glass Room,13868691,Kat,,Kensington-Cedar Cottage,49.25712,-123.066,Private room,80,1,84,2020-03-23,1.17,4,248
2944104,Luxury Modern Apartment at Yaletown,7338933,Sadiq,,Downtown,49.2761,-123.11707,Entire home/apt,104,30,92,2020-01-26,1.28,3,166
2958786,Funky Downtown Room in the West End,2796877,Sarah,,West End,49.29265,-123.13533,Private room,90,2,336,2020-03-21,4.59,1,83
2977617,Bright Studio in Gastown w/ parking,8295546,Amin,,Downtown Eastside,49.28125,-123.10713,Entire home/apt,159,30,95,2020-02-15,1.40,1,0
2985232,Luxury Point Grey Home,15222656,Miriam,,West Point Grey,49.26358,-123.1913,Entire home/apt,225,7,6,2019-09-30,0.13,1,0
2988185,105 GOOD VALUE 2 BEDROOM in Quiet Westend,600607,Bruce,,West End,49.28725,-123.13469,Entire home/apt,108,30,2,2018-06-30,0.03,47,57
2988465,116 1 Bedrm + Office,600607,Bruce,,West End,49.28791,-123.12749,Entire home/apt,84,30,4,2020-04-02,0.26,47,53
2997479,Mountain view Garden suite,15279874,Bruce,,Kensington-Cedar Cottage,49.24168,-123.08931,Entire home/apt,108,14,339,2020-03-18,5.71,1,306
2997664,117 DOWNTOWN LIVING / 1 Bdrm W Georgia St,600607,Bruce,,West End,49.28641,-123.12458,Entire home/apt,109,30,2,2019-09-27,0.15,47,0
3021408,"2 Bed Sunny, Point Grey Patio Suite",74460,Chris&Salma,,West Point Grey,49.26387,-123.21005,Entire home/apt,175,4,78,2018-06-21,1.09,2,303
3040736,130 1 Bedroom Bright Corner Suite,600607,Bruce,,Downtown,49.27891,-123.11995,Entire home/apt,108,32,0,,,47,0
3041387,Charming Space in East Van,15486480,Michele,,Hastings-Sunrise,49.28246,-123.05501,Private room,49,31,73,2018-08-27,1.01,1,365
3051470,Crosstown Master Bedroom Downtown Vancouver,15535422,A,,Downtown,49.27959,-123.10851,Private room,98,1,147,2020-03-11,2.05,4,352
3068198,Beautiful Apartment in Vancouver's Kitsilano,6810893,Jeremy,,Kitsilano,49.26537,-123.15304,Entire home/apt,115,4,1,2017-07-24,0.03,1,0
3093219,Close to Jericho Beach & Downtown Vancouver,15731413,Heather,,Kitsilano,49.26848,-123.18044,Entire home/apt,425,2,13,2018-08-12,0.18,1,0
3100878,STYLISH SUITE w/ Pool/Sauna/Hottub/Gym EXCELLENT $,13651030,Kirthi,,Downtown,49.27764,-123.12384,Entire home/apt,115,30,1,2019-09-02,0.12,1,72
3102120,D2 - Upscale Stylish 1 BR,30899,Rami,,Downtown,49.28437,-123.11599,Entire home/apt,97,90,12,2019-03-13,0.18,49,248
3124378,140 1 Bedroom with 180 degree view,600607,Bruce,,Downtown,49.27533,-123.12743,Entire home/apt,98,31,5,2018-10-14,0.09,47,3
3130486,Beautiful Mount Pleasant Loft,15897416,Matthew,,Mount Pleasant,49.26583,-123.09711,Entire home/apt,149,2,72,2020-03-05,1.02,2,8
3138351,Deluxe Minimalist Double Bedroom,4261957,Donna,,Renfrew-Collingwood,49.24208,-123.03667,Private room,39,14,38,2020-04-09,0.53,2,264
3158555,1BD Garden Suite in East Village,16027783,Andrea And Jeff,,Hastings-Sunrise,49.27784,-123.05224,Entire home/apt,75,2,131,2020-04-30,1.81,1,280
3158923,Family Friendly Accessible East Van Home,16029441,Annelie,,Grandview-Woodland,49.26828,-123.07254,Entire home/apt,125,2,0,,,1,39
3165779,Waterfront apartment w/ great view,8758780,Hánxǐao,,Downtown,49.27332,-123.11326,Entire home/apt,200,90,0,,,1,255
3168686,Beautiful Loft w/Balcony | New Reno | 2-levels,1522256,Natalia,,Downtown Eastside,49.28396,-123.10059,Entire home/apt,288,1,27,2020-01-01,0.45,3,0
3177610,"A Luxurious Downtown Urban Oasis with Parking, Awaits You.",8696545,S,,Downtown,49.27761,-123.12128,Entire home/apt,300,30,16,2019-08-01,0.23,2,325
3182985,Close to beach 2 BR,7698068,Judith,,Kitsilano,49.26934,-123.16429,Entire home/apt,249,3,92,2019-10-01,1.31,1,0
3183304,Stylish Minimalist Double Bedroom,4261957,Donna,,Renfrew-Collingwood,49.24204,-123.03688,Private room,34,7,44,2020-04-04,0.63,2,318
3200624,Yaletown Sub-Penthouse 4EVER VIEWS!,14986819,Sasha,,Downtown,49.27866,-123.11824,Entire home/apt,130,60,43,2017-08-18,0.62,2,365
3200858,ELECTRIC AVE! Vancouver City Center,14986819,Sasha,,Downtown,49.2809,-123.12465,Entire home/apt,85,30,112,2020-02-02,1.59,2,364
3215295,Cozy modern suite near Main St (min stay 30 days),15434388,Florence,,Riley Park,49.25065,-123.1037,Entire home/apt,120,30,41,2019-07-31,0.57,1,264
3217591,154 BEST VALUE IN WEST END! 1 bed apartment,600607,Bruce,,West End,49.28224,-123.13487,Entire home/apt,82,30,13,2019-12-14,0.19,47,8
3230030,147 VIEW 1 Bedroom in Coal Harbour,600607,Bruce,,Downtown,49.28872,-123.12446,Entire home/apt,108,30,3,2017-09-15,0.05,47,87
3230170,153 GREAT PRICE in West End,600607,Bruce,,West End,49.27912,-123.13551,Entire home/apt,89,30,9,2020-04-02,0.16,47,39
3230315,161 1 Bedroom COAL HARBOUR SEAWALL,600607,Bruce,,Downtown,49.29064,-123.12763,Entire home/apt,109,32,0,,,47,89
3239463,Best Waterfront View in Vancouver! 2Br & Parking,16390493,Esperanza,,Downtown,49.27513,-123.10173,Entire home/apt,149,30,5,2018-10-07,0.07,1,287
3240635,165 YALETOWN  VIEW / 1 BEDROOM + OFFICE,600607,Bruce,,Downtown,49.27646,-123.11644,Entire home/apt,115,30,4,2019-12-05,0.06,47,39
3241017,Modern Downtown Park View Condo!,834713,Cory,,Downtown,49.27837,-123.10573,Entire home/apt,143,2,106,2020-03-15,1.48,1,0
3248395,170 1 BED- VIEW SUITE!,600607,Bruce,,Downtown,49.28319,-123.11429,Entire home/apt,109,30,9,2019-08-12,0.16,47,89
3248971,"175 Studio at ""The Lions""",600607,Bruce,,West End,49.28768,-123.12728,Entire home/apt,83,30,1,2019-01-01,0.06,47,37
3249720,Beautiful Basement Suite,16437286,Collin,,Riley Park,49.23667,-123.09152,Entire home/apt,99,3,177,2020-04-30,2.46,1,104
3258141,"Bright ocean view home, 1 block from beach",2805581,Alexandra,,Kitsilano,49.27197,-123.17999,Entire home/apt,400,7,5,2018-08-12,0.07,1,0
3301115,199 1 Bedroom West of Denman,600607,Bruce,,West End,49.2916,-123.14049,Entire home/apt,80,365,0,,,47,365
3302983,228 Studio West Georgia Street VIEW,600607,Bruce,,West End,49.28828,-123.12783,Entire home/apt,87,60,1,2018-05-20,0.04,47,25
3309313,Two Bedroom Condo in Downtown Vancouver,2502595,LEVEL Furnished Living,,Downtown,49.27931,-123.12184,Entire home/apt,349,31,2,2016-12-05,0.03,18,365
3309584,Amazing LEVEL Suite - Yaletown Vancouver,2502595,LEVEL Furnished Living,,Downtown,49.27699,-123.12126,Entire home/apt,200,31,1,2014-06-24,0.01,18,364
3318945,#208 -Extended Stay Vancouver,1311952,Zul,,Mount Pleasant,49.26416,-123.08633,Entire home/apt,97,30,20,2020-04-01,0.28,4,365
3329579,New- 1 bdr Downtown Vancouver Apt,16809954,Jenn,,Downtown,49.2785,-123.1082,Entire home/apt,124,30,92,2019-12-30,1.91,1,212
