business_id,name,city,stars,delivery,NoiseLevel,PriceRange,TakeOut,GoodForKids,OutdoorSeating,HasTV
hIqq6npOS-mSl58H7uyCkg,Oriental House,Las Vegas,4.5,False,u'quiet',2,True,True,False,False
gopA-Q9KWwC8BLIRDhusgg,Singapore Garden Chinese Restaurant,Brampton,3.0,True,u'average',2,True,True,False,True
6PtDrXXQK9JyrN7M4nvZyA,Fortune Cookie Chinese Restaurant,Charlotte,3.0,True,u'average',1,True,True,False,True
D268cSH_SyE17-i2yP9pag,Panda Express,Scottsdale,3.0,False,'very_loud',1,True,True,False,True
sqIEwNn-AG_zZ0LI8dpQ4A,Sunny Dragon Restaurant,Thornhill,3.5,False,u'average',2,True,True,False,True
Oj_74Fa-VtFHXYTOWHMlsA,Lucky Dragon Chinese Restaurant,Pittsburgh,3.0,True,u'quiet',1,True,True,False,False
n5jTCFF6LqNIAz6Jx5-3tw,Pei Wei,Henderson,3.0,True,'average',1,True,True,False,True
r-5yS142bmcF2yy9xD3yKg,Hunan Garden,Chandler,4.0,True,'average',1,True,True,False,True
YWm5z2mu-C-pUuL86fcFxQ,Best Wok,Charlotte,4.0,False,'average',1,True,True,False,True
9vTFDfD9j8up4IJFIcx07A,Win Wah,Vaudreuil-Dorion,2.5,True,u'average',2,True,True,False,False
uSANDilamc1QSiCinFSKYw,World Buffet,Madison,3.0,True,'average',2,True,True,False,False
vx4YAA02Qz6khRD1fZ1MFA,Ping Pang Pong,Las Vegas,3.5,False,u'loud',2,True,True,False,False
KCVnCb6TvTzoDp4t-Qf4wQ,Segal's Oasis Grill & Kosher Foods,Phoenix,3.0,True,u'quiet',2,True,True,True,True
ynlfZ7_8rNjT0w5TNAMimA,King Buffet,Chandler,2.5,False,u'quiet',1,True,True,False,False
DM8j5g9k28vEOTM0kz4KVA,China Tango,Henderson,3.5,True,u'average',2,True,True,False,True
pRfIJ6zurjEsWmJheDOP6A,Pan Asia,Pittsburgh,3.5,True,u'quiet',2,True,True,False,True
X8pcwoYfHvee6XwR3ju9_g,Hua Sang Seafood Restaurant,Vaughan,3.0,False,u'average',2,True,True,False,False
gtcsOodbmk4E0TulYHnlHA,Northwood,Toronto,4.0,False,u'loud',2,False,False,True,False
s047uGIPJPtJlo_vf5ESQQ,Best China,Matthews,3.0,False,u'average',2,True,False,False,True
oYpuRk0nDIc3qa-II9Sa9Q,Eddie's Wok N Roll,Mississauga,3.5,False,u'loud',2,True,True,False,True
MA5R-mV6ljRM1MK6Mdiv5g,Panda Express,Champaign,3.5,False,u'loud',1,True,True,False,True
88ntJxZNxRIY8W_hji9pzg,Szechwan Palace,Chandler,3.5,True,u'quiet',2,True,True,False,True
OqiGriMzxocWaIJR9tic_Q,Mandarin Seafood Buffet,Twinsburg,2.5,False,u'average',2,True,True,False,True
Gx3mxDNDd4XX897CgsAYNQ,Oriental House,Peoria,3.0,True,u'average',2,True,True,False,True
cdLBNUBgPurw3PyLXvbiGA,Dickens Cafe,Richmond Hill,3.5,False,'average',2,True,True,False,True
ABRgXNwdOX_JyqChNr8IYw,Swatow Restaurant,Toronto,4.0,False,u'average',2,True,True,False,False
EhTYPpGzs2MfDspt1nU7Hg,Chef Lin Restaurant,Markham,4.0,True,u'average',2,True,True,False,True
nTQhgQZa7HhIpyM0ICC1mw,Hu Tieu Nam Vang Hong Phat,Vaughan,3.5,False,u'average',1,True,True,False,True
-PJgh1XoQBMnnSgg6MhmMA,Hong Kong Chinese Cuisine,Phoenix,3.5,True,u'quiet',1,True,True,False,True
dgIrIkCBiHtAHZ86_-awFQ,Grand Lake Chinese Cuisine & Banquet,Markham,3.0,False,u'loud',2,True,True,False,True
7BZ2NdkysVLgWScSEvhILQ,chow.,Las Vegas,4.0,False,u'average',2,True,True,False,False
AktuBx1W7c3ZdzwuaOp8xg,Little Dumpling,Henderson,3.0,True,u'quiet',1,True,True,False,True
vX-FwyJ7eINXn_Gn6CqMFg,Little Hong Kong,Las Vegas,3.5,True,u'quiet',1,True,True,False,True
n_rEQNgsCOLNfMzGqFhn1g,Great Wall Of China South,Charlotte,3.5,True,u'average',2,True,True,True,True
25CzbDgm1MsT31NhA6KYog,Kasai Kogi Bar,Carnegie,4.0,True,u'quiet',2,True,True,False,False
o5t33JVLpZWf269AEPB95Q,Greens Vegetarian Restaurant,Toronto,4.0,True,u'quiet',2,True,True,False,True
KLvpdtFYUi1I0LNsmIqeJw,Happy Wok,Madison,3.5,True,u'quiet',1,True,True,False,True
SUhBnQdG8MWkmjM6wsnVdw,Tang Dynasty Restaurant And Bar,Scottsdale,3.5,True,u'quiet',3,True,True,False,True
IjNwvrCE3RWpI4bllEcJWA,Lotus Pond Vegetarian Restaurant,Scarborough,3.5,False,u'average',2,True,True,False,True
-voRkfS42YKYsrJ9DV0FxQ,Panda Express,Phoenix,2.5,False,'average',1,True,True,False,True
tFcmrGLZNEymSnijoTPmqw,Desert Jade,Phoenix,3.5,False,u'average',2,True,True,False,True
kWkW6vVePpBox_fKfGgPjQ,Pan Asia Sushi Chinese Fusion,Phoenix,3.0,False,u'average',2,True,True,False,True
r4ZWXDKCX1K4_ZrZJZpkUA,Panda Express,Henderson,3.0,True,u'average',1,True,True,True,False
X9ftU-exKhTMOjtr3B52rw,Jim Chai Kee Wonton Noodle,Toronto,4.0,False,u'average',1,True,True,False,True
aUuUWz8P27VwX37BQEeWqg,Gourmand d'Asie,Brossard,3.5,True,u'average',2,True,True,False,True
MRoTUJyR2TVpvDdbOAtBlQ,Hakka Delight,Brampton,4.0,False,u'quiet',2,True,True,False,True
hw1g0S9HtNKSH4dJl8-oPw,U-Like World Buffet,Mesa,2.0,False,u'average',2,True,True,False,False
SNkkuchbVtUzCwyENcai_g,Danji,Toronto,3.5,False,'average',1,True,True,False,False
i_t8WTwztuHweRqQ89hmuQ,Panda Express,Champaign,3.5,False,u'loud',1,True,True,True,True
eu8jdbhsPfjNJqFL7Yn1SA,Panda Express,Litchfield Park,1.5,False,u'quiet',1,True,True,False,True
yZZaCLmVbsKqQAdjaszupA,Imperial Buffet,Scarborough,2.5,False,u'average',2,True,True,False,False
pNYrI9kmAvv1TmAmSoJ23A,Golden Phoenix Chinese Cuisine,North Las Vegas,3.0,True,u'quiet',1,True,True,False,True
7tI6CIxDpRLqepB6dnW2VQ,Eastern Fortune Restaurant,Calgary,4.0,True,u'average',2,True,True,False,True
8SbEkKl-h0MOZWPmq1gwCg,Nihao Chinese Food,Las Vegas,3.0,True,'average',1,True,True,False,False
xFCJqbDQu8YbHQoD1mODfg,Four Seasons Buffet,Avondale,3.0,False,u'quiet',1,True,True,False,False
i0h_osnln8_0I34Vliq_mQ,Tian Fu Chinese Restaurant,Toronto,3.5,True,u'average',2,True,True,False,False
BaHMCHFuuVpVUV_wOInnOA,Bamboo 7 Asian Cuisine,Charlotte,3.5,True,u'quiet',2,True,True,False,False
0HRNeFrQt31b-lD9kVdHog,Golden China,Phoenix,3.5,True,'quiet',1,True,True,False,False
i6CxDaUKAj-HKWijwY9yGg,Tai Pan,Middlefield,3.5,False,u'quiet',1,True,True,False,True
ZilzayEdyk70SoI-wruJbg,Congee Queen,North York,4.0,False,u'average',2,True,True,False,False
J3pAkjiicmJzXRIEDZInEA,Panda Peng,Laval,3.5,True,u'average',2,True,True,False,True
BBpEOprko-9I8bnon9N0ew,Ni's Express Chinese Restaurant,Cleveland,3.0,True,u'quiet',1,True,True,False,True
WcHMfQZzs3G5UVY_zBB2FA,Hop Hing Chinese Restaurant,Medina,3.5,True,u'quiet',2,True,True,False,True
ja7zjowr6ymsVglQXZZ6BA,Great Taste Chinese Restaurant,Cleveland,2.5,True,u'average',1,True,True,False,False
PwcZPVAxhnG-MPPpH3BsYQ,Phoenix Cafe,Toronto,3.5,False,u'average',2,True,True,False,True
K1SzOXV70qDbcq6T64PZsw,XiangXiang Noodle,Las Vegas,3.5,False,'average',2,True,True,False,True
hoGyiTjrri-Sq3-EaO7Kpw,Thai Gourmet,Independence,4.0,False,u'average',2,True,False,True,False
vtkJXE_Vdz27rWm6mfAw6Q,Cathay House Restaurant,Las Vegas,3.0,False,u'average',2,True,True,False,False
aVKBmuvdDmEOgOfqaSF_xA,Happy Food,Phoenix,4.0,True,u'quiet',1,True,True,False,True
B1tsu2zSVlY_g1QS-z4ILg,Pink Pepper Asian Fusion,Mesa,4.5,True,u'quiet',2,True,True,False,False
IbOrNwCdMTd-eicZ9B2CiA,International Plaza Hotel & Conference Centre,Toronto,2.5,True,u'average',2,True,True,True,True
vMpJzMFst_9GP4boeqWIRg,Congee Queen,Toronto,3.5,True,'average',2,True,True,False,False
f2FfutZhb4F-m1Ob0EdYaw,China Palace,Pittsburgh,3.0,True,u'average',2,True,True,False,True
966W5oXOBW0ZWhNYy0yjcA,Wendy's Noodle Cafe,Las Vegas,4.0,False,u'average',2,True,True,False,True
w2-A-qlxtGTgT6KgQv8RdA,Star Wok 2,Peoria,4.0,True,'average',1,True,True,False,True
R_-cZVHTMDV4Zn2sMa2ZAg,Dragon Garden Restaurant,Calgary,3.5,True,'quiet',2,True,True,False,True
1PMwRG0uWGxk2hIVEQj62A,Spring Villa Chinese Cuisine,Markham,3.0,False,u'average',2,True,True,False,False
hwe7f0QthkND-H4Ekg37qw,New Dumpling And Sushi House,Pittsburgh,3.5,True,u'quiet',2,True,True,False,True
-oOKqZbYDt08zaWWyLZNIw,Yan's,Phoenix,3.5,True,'quiet',1,True,True,False,True
KUqInLEY1y7SkyZyDoGn0Q,Paradise Fine Chinese Dining,Toronto,3.0,False,u'average',2,True,True,False,True
cRTkev8c66o6q6v7FstjLA,Szechuan Cafe,Cleveland,4.0,False,'quiet',2,True,True,False,True
Ozf92eEJSwwb3LbO50cvag,Dao Kitchen #2 Asian Bistro,Phoenix,3.5,False,u'quiet',2,True,True,False,True
sePTDv1dGHPID7kwuNzXaA,Sam's Congee Delight,Markham,3.5,False,u'average',1,True,True,False,True
kqM_bA4eEAnIMekmyWB5WA,YooJ Express Restaurant,Toronto,3.0,True,u'average',1,True,True,False,False
FscCtUIsAL8cBL-S-A4FEQ,Green Tea Restaurant,Mesa,3.0,True,u'quiet',1,True,True,False,False
TrN8HBHBL4-Tu7cXMDoopQ,Golden Flower Chinese Cuisine,Las Vegas,4.0,True,'quiet',1,True,True,False,True
n8KZA9G4FvGqDBWIscpz9Q,AJK Chinese Cusine,Avondale,4.0,True,'quiet',2,True,True,False,True
JOsBOphWK14yjq7FC1zL5w,China A Go Go,North Las Vegas,3.5,True,'average',1,True,True,False,True
bzz1t-CEN_G2MDdeirmySQ,New York Chinese Restaurant,Henderson,3.5,True,u'average',1,True,True,False,True
KvfaPsLlpOZAF276Lpvm4w,Tealicious Tea House,Toronto,3.0,False,u'average',1,True,True,False,False
WPQEzolKWpB_zOx-iexoBA,Delicious & Best Chinese Food,Las Vegas,3.0,True,u'quiet',1,True,True,False,True
RkqN70Pidy6_tAWMvodOLg,Ta Ta Bistro,Henderson,3.5,True,'quiet',2,True,True,False,True
-_DxZ8gKU50sfuZEu4ypKg,Saigon Restaurant and Bar,Cleveland,4.0,False,u'average',2,True,False,True,False
wcn_uRigm1UXqjOEGW7ufw,Panda Express,Las Vegas,3.0,False,'very_loud',1,True,True,True,True
7Ry-hEfZwaDXe8u-n6v15A,Shanghai Dim Sum,Richmond Hill,3.5,False,u'average',2,True,True,False,True
R-EGIdIgtoFzl--OudANtA,Yummy Cantonese Restaurant,Scarborough,3.5,False,u'average',1,True,True,False,True
2ZZp5V8N0nHlsml01XBJUQ,JXY Dumpling Restaurant,Toronto,3.5,False,u'average',2,True,True,False,True
HwgCbqHWaM4uWGp_A1G1nQ,Lime Asian Kitchen,Toronto,4.0,True,u'quiet',2,True,True,False,False
IycHntUVv2kyIo7w9FJWlA,Hao Bao,Phoenix,4.5,False,'average',1,True,True,True,False
zEd3Ex_k3vHiBbBPWRrO7Q,Panda Express,Las Vegas,2.5,False,u'average',1,True,True,True,True
n13ZLtje6aMmgDLHqQQFAQ,Teriyaki Stop,North Las Vegas,4.5,True,u'quiet',1,True,True,False,False
1skTxDMBQSpElbLfhBgmVQ,China Joy,Las Vegas,2.5,True,u'quiet',1,True,True,False,False
odfX0wO7fOyqa8oobxh96w,Fu Lai Chinese Restaurant,Pittsburgh,2.5,False,u'quiet',1,True,False,False,True
oaTbZh8B-IVFEwbzJcIOBg,Azan Wok,Pittsburgh,4.0,False,u'quiet',2,True,True,False,True
GqRQbFlgov853CIOEnrvsg,China Palace,Mississauga,3.0,True,'average',2,True,True,False,True
zXJilaBN28oUdX7Owf0fRA,Sakura Teppanyaki & Sushi,Pittsburgh,3.0,True,'average',2,True,True,False,False
sMnXeEbBm3e2d-6tT9Cm6w,Island Wok,Brampton,4.0,False,'quiet',1,True,True,False,True
SZmm3wOx_fcC2rblUVewGA,New Treasure,Toronto,3.0,True,u'average',1,True,True,False,True
xgZMO4BHn1TCn7hZ62SaiA,Fortune Cookie,Charlotte,4.0,True,u'quiet',1,True,True,False,True
oBdseQ_SP2Du7oY6-0YUSw,China Max,Las Vegas,2.0,True,u'average',1,True,True,True,True
n4Nvr46Gqt75ok_ykftcXw,Szechuan Et Nouilles,Montréal,3.0,True,u'average',1,True,True,False,True
zkU-WMio8g6dpRJ2Y2xqvQ,Elegance Chinese Cuisine & Banquet,Markham,3.5,False,u'average',2,True,True,False,True
Oyo5CWthu2upxxaf69MfIg,Anna's Garden,Las Vegas,3.5,False,u'quiet',1,True,True,False,False
haa0u6VwTWBXbIW0mxlSGw,China Joe's,Las Vegas,3.0,True,u'average',1,True,True,False,False
1jxxXQYOdP91LkF2Mz9Q9Q,Golden Village Restaurant,Calgary,2.5,True,u'quiet',1,True,True,False,True
1pZk5sw5m8kPTMdvIp6UVA,Ye's Sushi,Oakville,3.0,False,u'average',2,True,True,False,True
n72smZw1iVORdnjGfFT0FQ,Richmond Court Restaurant,Richmond Hill,3.0,False,'average',2,True,True,False,True
JG_yW_DTE2F-sPtYiyO8zg,Szechuan Restaurant,Calgary,4.0,False,u'average',2,True,True,False,True
nQ9603jcJ_Nk9WBxvSFH_Q,Main Moon,Stow,3.0,False,u'average',1,True,True,False,False
liGn7sPOvUuy3kcwbhRkbA,Zine Noodles Dim Sum,Las Vegas,3.0,False,u'average',2,True,True,False,False
47cGaMMgoQfIGrxjXwaeew,Zang Asian Bistro,Glendale,3.5,False,u'average',2,True,True,False,False
rfKVqRE2uB1U_jeFfqjssQ,Chopstick Cuisine,Mississauga,4.0,True,u'average',2,True,True,False,True
oxS9yB0o6dsNyHviLmjZFg,Gia Ba,Montréal,3.5,False,u'average',2,True,True,False,True
7zeopyMwmDrKSJ1RD1UU7w,Mandarin,Scarborough,3.5,True,'average',2,True,True,False,False
dC_0up0uEGApy0VIjnDvig,Chinese Wok,Mississauga,1.0,True,u'quiet',2,True,True,False,False
tsYriuDpdtaTju7LUANDzg,Panda Express,Las Vegas,3.0,False,'average',1,True,True,True,True
HJSDWSAcyOfP0LgH5CEUuQ,Happy Lamb Hot Pot,Mississauga,3.0,False,u'average',2,False,True,False,False
TU95jEn8aGitY8hZowXaBg,Congee Me,Toronto,3.5,False,u'loud',1,True,True,False,True
hKfuDwUbWJWdQWmXS_g9PA,Yummy Garden,Kent,4.5,True,'quiet',2,True,True,False,True
IdVoDto0eqtzzH5B4bpvsA,Little House HK cafe,Markham,3.0,False,u'quiet',2,True,True,True,True
QjpSzBvyLHmsj8jR6ijq6w,Chinoiseries et Dumplings,Montréal,3.5,True,u'quiet',2,True,True,False,True
6hkHrWb82XfJdZ-SJmCKCg,Wok & Roast Chinese BBQ,Toronto,3.5,False,u'average',1,True,True,False,True
MDeqp3L79cq3h11_nW5umw,T&T Supermarket,Richmond Hill,3.0,False,'average',1,True,True,False,False
the19uDwR-41n8x861F7Hg,Zen Asian Fusion,Charlotte,4.0,False,u'average',2,True,False,True,True
McQsl_USMy6kfUz9J02Tdg,Lotus Garden Cuisine,Las Vegas,3.5,True,u'quiet',2,True,True,False,True
IIWz96zl3D8thYIxv3-5mA,Asian Garden,Cramerton,4.0,False,u'quiet',1,True,True,False,True
K0VNhFhaOrO3CypCqofjwA,Ma Ma Wok,Charlotte,4.0,True,u'quiet',1,True,True,False,False
bvTyaYHXupi1c5mbs65RyQ,Great Wall China Buffet,North Olmsted,2.0,False,u'quiet',2,True,True,False,True
CuIPocteo1F3LEn1OqUoHg,China Jade,Cleveland,4.0,False,u'quiet',2,True,True,False,True
eZw3cZVQzVEdzsAzPswryg,Duke Dragon,Mississauga,3.0,True,'average',2,True,True,False,True
HAqFrpN8ukzFZuSgTvLijw,Faley Restaurant,Rexdale,3.5,False,u'average',2,True,True,False,True
zG3GJiIrF01bwgP0tQdkZg,House of Hunan,Fairlawn,4.0,True,u'average',2,True,True,False,True
uhX3mfuapCkWqFJkPjrMZA,Silver Star BBQ,Toronto,3.5,False,u'loud',2,True,True,False,True
67FzueRMlcTQV3Nuep2qPw,Lotus Chinese Cuisine,Charlotte,3.0,True,u'average',1,True,True,False,True
NbaP_lZTns_GbTSkQz_KIw,Nks Banquet Hall,Markham,3.0,False,u'average',2,True,True,False,True
nNroLnN_dD5qc8hKJE-_Ag,China Gourmet,Gastonia,4.5,True,u'quiet',2,True,True,False,True
wfWcE4K7vQX1Fjao9Q-12Q,Thai Basil,North Las Vegas,3.5,True,'quiet',2,True,True,False,True
MdS6EHt2RZFpn9fQXZc9Ig,Fav Cafe and Bar,Markham,3.0,False,u'average',2,True,True,True,True
9ad0-8h-DRUheY9dF9rYjQ,I Love Pho,Mississauga,3.5,False,'average',2,True,True,False,True
Jzz-ZLXsd2ClSn6UyFcbpw,Sing High Chop Suey House,Phoenix,3.0,False,u'average',1,True,True,False,True
JOrz9T33rVHDbusIKPj96g,Chiuchow Man Chinese Restaurant,Mississauga,3.5,False,u'loud',2,True,True,False,False
NnV0LkIs5YjUSPzAP1nWXQ,Baan Thai Restaurant,Las Vegas,4.0,True,'quiet',2,True,True,False,True
TkhIfiqCF9KPXG_GMROXmg,Pang Pang Chinese Food,Calgary,2.0,True,u'quiet',2,True,True,False,True
WghhtS-tqDWMh_W2O13CYA,Panda Express,South Euclid,2.0,False,u'average',1,True,True,True,True
C5azlhXSTOlqVAM3nl95nw,Oasis Asian Kitchen,Las Vegas,4.0,True,u'quiet',1,True,True,False,True
QxngAo1AnfcihXqdk3IA-g,Dundas Spring Garden,Toronto,2.5,True,u'quiet',2,True,True,False,True
9HWCSPtMP2tU_cTDsEU1Cw,HÀO,Montréal,5.0,False,u'quiet',2,True,True,False,False
K3Mdyib-ZFMPHGuk5_kBTA,Oriental Palace Restaurant,Calgary,3.5,True,u'quiet',2,True,True,False,True
tUxOHYVW6e1l2frBQ7pAtA,Congee Wong,Markham,3.5,False,u'average',2,True,True,False,False
6q09DlOAVmOZRVSD9uMpVA,Calypso Gardens,Brampton,4.5,False,u'quiet',1,True,True,False,True
ChwJAokUc5B6N_ylr-hMig,Thai Marlai,Cornelius,4.0,False,u'quiet',2,True,True,False,False
rkVTKhUDO-VtrIu8esB75g,Tiger Wok & Ramen,Las Vegas,2.5,False,u'very_loud',2,True,True,False,True
asAHqgKQtCWiBbC3XriSIQ,Chang Jiang,Madison,3.5,True,u'quiet',1,True,True,False,True
zkW7OAv8Cnb-3SxEBOubTQ,Zhen Choo Chinese Restaurant,Pittsburgh,4.0,False,u'quiet',2,True,True,False,False
qi6uzJEhA9puZM2io46-_A,P.F. Chang's,Henderson,3.0,True,u'average',2,True,True,True,False
bEn1L8tr2SFTlyQIw79gOg,Choice Of The Orient,Richmond Hill,3.0,True,u'average',2,True,True,False,True
jvwzhzA9vsfJHCdlbLkHZw,Little Shanghai,Phoenix,3.5,True,u'quiet',2,True,True,False,True
xEIqG7Rq8ydAT9LxCVBOOg,Red Bowl Asian Bistro,Charlotte,3.5,False,'average',2,True,True,True,True
2ZEnhnWEascgZDMdf6kfAg,Chez Chen,Montréal,4.5,False,u'loud',2,True,True,False,True
c8bdxic-VcGEW-bA1EhW7g,ZZ Yum Fun,Kent,4.0,False,u'quiet',2,True,True,False,False
pJVPEicWbvcz8ATQGick6g,Yuki Ramen,Montréal,4.0,False,u'quiet',1,True,True,False,False
0dr1FgqQSEMbaTu9SDqiIg,China A Go Go,Las Vegas,4.0,True,u'average',1,True,True,False,False
1CeWMRJwyFkQ-fc3MR1Dmg,Congee Queen,Markham,3.5,False,u'average',2,True,True,True,False
rwIX_RFBEPOjMRyA32d2Ew,Bluefin Sushi,Calgary,2.5,True,u'average',2,True,True,False,True
Ms_el67lrNsKBmdEXVxl6Q,Liu's Kitchen,Las Vegas,3.5,True,u'quiet',1,True,True,False,True
tSbs8i_9Hlaommupjgn63Q,Panda Express,Las Vegas,2.5,False,'average',1,True,True,True,True
-cYOKJ5kbVZqzSYQIzZcqA,Kingston Chinese Restaurant,Toronto,2.5,True,u'quiet',2,True,True,False,False
cxe6D9wp3NvQ39Eu9-hZpA,Noodlebox,Calgary,4.0,False,'average',2,True,True,False,False
Akl6WDSUwYQ3zanxczLNSg,Rice & Company,Las Vegas,3.5,False,u'average',2,True,False,False,True
fgm7DKVy1wuod6FTPvZqRw,China Palace,Mesa,3.5,True,u'quiet',1,True,True,False,True
pQyPa2pdQSQCn5gjJW_BTw,Golden Stove,Etobicoke,3.5,False,u'quiet',1,True,True,False,True
bHnHcNkORD898OpPq4L5vA,Lei Yue Mun Steam Hot Pot,Toronto,3.5,False,u'average',3,False,True,False,True
rLJsrXyY61bouCfH58PKIA,Asian House,Madison,3.0,True,u'average',1,True,True,False,True
L6qd3x0bHymyxub9dF7lIA,Cafe Noodle & Chinese Barbeque,Las Vegas,3.0,False,u'average',1,True,True,False,True
6N9NClBpOi-GoWckg137NQ,Red Dragon Chinese Food,Chandler,3.0,True,u'average',1,True,True,False,True
ffi1TJTShRnGh6rjuwdtsQ,Bliss Chinese Cuisine,Mississauga,3.0,False,'average',2,True,True,True,True
emDKRy7zU0pqISwM71wbKQ,Chung Ming Restaurant,Glendale,3.0,True,u'quiet',1,True,True,False,True
VYkosZRlRjStOFqIB62orQ,Shaxian Delicacies,Toronto,3.5,False,u'average',2,True,True,False,True
sPGbBt01zybTxV2FRdRaDQ,Sichuan Garden Restaurant,Toronto,3.5,True,u'average',2,True,True,False,True
1VAsBosvx02jpvIUxiKvmg,The Dumpling Shop,Toronto,4.5,False,u'quiet',1,True,False,False,True
TdmFg-MSbwnpwRJxFyfgDw,Emerald Garden Restaurant,Calgary,4.0,True,u'average',2,True,True,False,True
dVMP0_oELc7hf77NYCgudg,Pearl,North York,2.5,True,u'average',3,True,True,False,True
ubVWVTrw4zvsqnaW22-BMw,Pine Garden Restaurant,Lorain,4.0,False,'average',1,True,True,False,True
anhk98859Rmo3mL6X41jbg,Panda Express,Mesa,2.0,False,u'average',1,True,True,True,True
dOGLTIMqqQZn8xxBRsU6CQ,Kung Fu Thai & Chinese Restaurant,Las Vegas,3.5,True,u'average',2,True,True,False,True
nBwOIq5KI-zmxp061dTmgw,Chen & Wok,Phoenix,3.5,True,u'average',1,True,True,False,True
Fk3EJL73i9Uql92ndZscMA,Noodle King Chinese Food,North York,3.0,True,u'average',1,True,True,False,True
e_W6Q-qOHcUR5ZKrwvC2qw,China Town II,Cleveland,3.0,False,u'quiet',1,True,True,False,True
ot1sUqbDrXEd8BELJZw6IA,JC Cuisine,Las Vegas,3.0,True,u'average',2,True,True,False,True
TgshgSQtZV-RTZlQ0ztmBw,NY Hibachi Buffet,Gastonia,1.5,False,u'average',2,True,True,False,True
ooZQt0jRqrJ_ejhjP8C4Mg,Panda Express,Scottsdale,2.0,False,u'average',1,True,True,True,True
JF26V4OaZNTJIaDL8950HA,Panda Express,Las Vegas,3.0,False,'average',1,True,True,False,True
Voy_shxcm2YnHQOtfUj1KQ,Spicy City,Las Vegas,2.0,False,u'average',2,True,True,False,True
VGKq16vCdPPHMoryy6XTHg,Natt Spil,Madison,4.0,False,u'average',2,False,False,True,False
355zerURpj4IMs2no238_A,Pei Wei,Phoenix,2.5,True,'average',2,True,True,True,False
WSfz5kLCsEgrGSYGp9XrLA,Panda Express,Glendale,2.0,False,u'average',1,True,True,True,True
9WAnQD1nj1j3zLZ7ONtvfQ,Little Buddha Restaurant & Sushi Bar,Las Vegas,3.5,False,u'average',3,True,False,False,False
yYMTMtguT90BfMJVxasFuw,China Gourmet,Las Vegas,4.0,True,'average',1,True,True,False,True
VyJceALG6iGqYMs581a9pg,Wing Fa,Montréal,4.0,False,u'quiet',2,True,True,False,False
mt5kFJr1rOqIajMguELR9Q,Saigon Flower Restaurant,Toronto,2.5,True,u'quiet',2,True,True,False,True
jNiZgCwZj4CNw1noxiC8PQ,Mandarin - Markham East,Markham,3.5,True,u'average',2,True,True,False,False
NyGlEmuYcpZSKfk6IwJeSw,Tavernakaya,Madison,3.5,True,u'average',2,True,False,True,True
S0EpgFjgPtuEI2YgJhrXnw,Chili Garden,Calgary,3.5,True,u'average',2,True,False,False,True
fzHBvd0HZm1yB3UIMqZ3bA,Ding Tai Fung,Markham,3.5,False,'average',2,True,True,False,True
BwbPzuEuIN_oFmNRJIgHlg,Flaming Bull,Toronto,3.0,False,u'average',3,True,True,False,True
sQFpfRs1Flcw3evCdI2wpA,Asian Bowl,Toronto,3.5,True,u'average',2,True,True,False,True
-hec2e0Kj9yIVfOQKoFG6Q,Jumbo II Chinese Food,North Olmsted,2.0,True,u'quiet',2,True,True,False,False
3eNRMrdaFSfid7KQF4BwpA,Lucky Cafe,Gastonia,4.5,False,u'quiet',1,True,True,False,True
Ol-IE8GDY3GVxUZbJiMZXQ,Panda Express,Chandler,2.5,False,'average',2,True,True,False,True
cxq_iu2Zl5jm6qLGfff5eA,Amazing Wok II,Cleveland Heights,3.0,True,u'quiet',1,True,True,False,True
zTGxLMOd9crAz0XNzqrcrA,Empire Chinese Restaurant,Champaign,3.5,True,u'average',1,True,True,False,False
BLgwFGqvAIiG9J2ID47YyA,Beijing Hot Pot Restaurant,Toronto,4.0,False,u'very_loud',2,False,True,False,False
YE1x0KHgcyVc0BNDG861tA,Mandarin Restaurant - Pickering,Pickering,3.5,True,u'average',2,True,True,False,True
tEfvf1cznLZUIeTcKKpAIw,KooKoo Chicken,Mississauga,3.5,False,u'average',2,True,True,False,False
Q62lGVKqoKJ09lZNt2qpfw,Lucky Chinese Restaurant,Scarborough,4.0,False,u'average',2,True,True,False,True
Bu1SgnZblQhE345j3GlzUg,The Great Maratha,Toronto,4.0,True,u'quiet',2,True,True,False,True
QXAEGFB4oINsVuTFxEYKFQ,Emerald Chinese Restaurant,Mississauga,2.5,False,u'loud',2,True,True,False,False
DkIx-Ymij3BA7nrwYu9UIA,Morals Village Hot pot,Mississauga,3.0,False,u'average',2,False,True,False,False
yKuAM6kL5sSKtfoe9a3GpQ,Made In China,Toronto,3.0,False,u'average',1,True,True,False,False
f0zHPEwKLf3Aguf_IDemRQ,Noodle Face Co,Toronto,3.0,False,u'average',1,True,True,False,False
JOKoBRVZntmng3Iw6aSg2w,Mon Shing,Montreal,2.5,False,u'average',2,True,True,False,True
XdfYrFt4tkHn3TZWtBPDWw,Huang's China Bistro,Cornelius,4.0,True,u'average',2,True,True,True,True
mHIMBcS1rS77yTW47-77zA,Dinghao Shanghai Bistro,Mesa,3.0,True,'quiet',1,True,True,False,True
lOW5kH6nHVOYfmoAfpWvHw,Miu's Cuisine,Tempe,4.0,True,u'quiet',2,True,True,False,False
wakI-46P1BLMnf4zdH3V2g,Westwood Grill,Toronto,3.0,True,u'quiet',2,True,True,False,True
LRLc0c1pQwa9VSG7EpZRtg,Empress Court,Chagrin Falls,3.5,False,u'quiet',2,True,True,False,True
